"24","Observatori Fabra","51","Meteorites","1","Key Area 1 (Planetary aurorae, planetary radio emissions, planetary space weather)"
"24","Observatori Fabra","51","Meteorites","2","Key Area 2 (Small solar system objects: Astrometry, spectroscopy, stellar occultations, meteoroid impact effects)"
"61","Konkoly Observatory","51","Meteorites","7","Interstellar Medium"
"61","Konkoly Observatory","51","Meteorites","9","Stellar Physics"
"61","Konkoly Observatory","51","Meteorites","13","Cosmology"
"61","Konkoly Observatory","51","Meteorites","20","Neutron Stars / Pulsars etc."
"61","Konkoly Observatory","51","Meteorites","24","Variable Stars"
"61","Konkoly Observatory","51","Meteorites","31","Optical Astronomy"
"61","Konkoly Observatory","51","Meteorites","40","Gamma-ray emission"
"61","Konkoly Observatory","51","Meteorites","54","Creation of Stars"
"61","Konkoly Observatory","51","Meteorites","56","Planets"
"61","Konkoly Observatory","52","Saturn Satellites","7","Interstellar Medium"
"61","Konkoly Observatory","52","Saturn Satellites","9","Stellar Physics"
"61","Konkoly Observatory","52","Saturn Satellites","13","Cosmology"
"61","Konkoly Observatory","52","Saturn Satellites","20","Neutron Stars / Pulsars etc."
"61","Konkoly Observatory","52","Saturn Satellites","24","Variable Stars"
"61","Konkoly Observatory","52","Saturn Satellites","31","Optical Astronomy"
"61","Konkoly Observatory","52","Saturn Satellites","40","Gamma-ray emission"
"61","Konkoly Observatory","52","Saturn Satellites","54","Creation of Stars"
"61","Konkoly Observatory","52","Saturn Satellites","56","Planets"
"61","Konkoly Observatory","53","Mercury","7","Interstellar Medium"
"61","Konkoly Observatory","53","Mercury","9","Stellar Physics"
"61","Konkoly Observatory","53","Mercury","13","Cosmology"
"61","Konkoly Observatory","53","Mercury","20","Neutron Stars / Pulsars etc."
"61","Konkoly Observatory","53","Mercury","24","Variable Stars"
"61","Konkoly Observatory","53","Mercury","31","Optical Astronomy"
"61","Konkoly Observatory","53","Mercury","40","Gamma-ray emission"
"61","Konkoly Observatory","53","Mercury","54","Creation of Stars"
"61","Konkoly Observatory","53","Mercury","56","Planets"
